id,title,author,publication_date,genres,summary,number_of_genres,len_summary_char,len_summary_words
31102420,wintergirls,laurie halse anderson,2009,[],lia and cassie become best friends when she later moves in across the street from lia in second grade during the summer between fifth and sixth grades cassie develops bulimia in a quest to be thinner by eighth grade both cassie and lia share a goal of being the thinnest girls in their class from then on the two engage in a contest to see who can be the thinnest lia is hospitalized to treat her eating disorder during their junior year of high school after her hospitalization lia becomes estranged from cassie who blames lia for encouraging her own eating disorder nine months later at the beginning of the novel cassie is found dead in a motel the cause of death is unknown at first an autopsy later reveals that she died from boerhaave syndrome a rupture of the esophagus caused by repeated vomiting lia learns the cause of death later from her mother lia getting a message from a motel employee named elijah who told her to come to the motel to meet him goes to the scene of her friends death when she meets elijah he does not know who she is so she gives him the name of her younger stepsister emma at cassies wake they meet again and finally at the funeral he learns lias real identity during this time lias weight drops from 101 pounds to 93 pounds though she has rigged her familys bathroom scale so that her parents believe she weighs more after her father gets back from his trip and tells lia she is moving in with her mother because she and he cannot get along she goes into the bathroom and cuts deep into her skin from her neck to just below her heart her stepmother jennifer and stepsister emma find her and take her to the hospital after this incident she is supposed to live with her mother dr chloe marrigan dr marrigan feeds her and doesnt leave her side without having someone else watch her lia who has been haunted throughout the book by cassies ghost has a confrontation with her in her therapists waiting room she explains that to her therapist dr parker who advises that she be committed to a psychiatric institution lia runs away to see elijah and asks him to take her with him when he leaves for mississippi which he is planning to do the next day elijah agrees on the condition that lia call her family first lia refuses and elijah tries to convince lia that her family is trying to help her and that she should let them do so they go to sleep and in the morning lia finds that he has left without her lia is near death and has one more conversation with cassies ghost in which they talk about the good parts of being alive lia escapes death and goes to call her mother the novel ends with lia in the hospital working toward recovery,0,2663,498
31117152,so much pretty,,,[],so much pretty is about a young woman wendy white who goes missing from her small town and is found murdered several months later the novel then focuses on the investigation into her life disappearance and death by reporter stacey flynn,0,236,41
31117271,ring of fire,,,[],at a hotel in rome four children harvey from new york mistral from paris sheng from shanghai and elettra the hotel owners daughter come together apparently by chance and realize that they were all born on the same day they are destined to become involved in a mystery involving a briefcase which contains clues leading to ancient mystical artifacts a mystery that will bring them all into peril,0,394,68
31122658,the snakes skin,,,[],the novel the snakes skin is about entire universe where the space is complete and united the scene takes place at the entire planet the west and the east russia europe and finally robakidzes motherland  georgia here one may also find an imaginary world of american billionaire living in his villa at mediterranean sea along with various prominent artists there is only one tense in the the snakes skin  present but it includes past and future as well the main thing is reality but myths and legends are part of this reality the way of thinking is not only particularly human but at the same time metaphysical and idealistic the personages of the novel do not live in the particular time period or represent persons with concrete nationality the author describes generalized citizen of the world that gets transformed into a particular person or in other words returns to his roots actual father motherland oneself and the god this is an adventure of archibald mekeshis soul taking place throughout the centuries,0,1012,171
31138608,cherokee bat and the goat guys,francesca lia block,1993,[],while the grownups are away making a movie teenager cherokee is left to cheer up her sortof sister witch baby who is deeply depressed cherokee makes her a pair of wings out of wire and feathers and it cheers witch baby up due to an unexplained magical power the two girls decided to start a band and enlist their two male friends raphael and angel juan as their band becomes successful the other members acquire magical items to wear raphael begins to wear goat pants angel juan gets horns and cherokee gets hooflike boots however these items begin to lead them down a path of drugs sex and jealousy and things begin to unravel in the end cherokee disturbed by the changes in her friends makes off with the magical costumes causing her friends to reexamine their choices and find their way back to their normal selves,0,817,147
31139122,missing angel juan,francesca lia block,1995,[],the story begins with witch baby learning that angel juan is leaving to go to new york he wants to go and discover who he is when he is not with witch baby she is left brokenhearted and angry and falls into a depression before deciding to follow angel juan to new york in new york witch baby stays at the apartment of weetzie bats deceased father charlie bat he appears to witch baby as a ghost and becomes her companion as she searches for angel juan in the end witch baby and angel juan are reunited but angel juan tells her he needs to stay in new york a while longer and she has to return to los angeles witch baby understands because even though they cannot be together at present they love each other and will be together again someday,0,741,142
31146081,charity,,,[],bernard is still working for frank harrington in berlin where he hardly ever gets to see his wife and children whom he hardly knows anymore while crossing poland bernard is captured by polish intelligence and is severely beaten for shooting their men while retrieving george kosinski in hope meanwhile george is being interrogated in london but he has revealed no useful information and is now threatening to destroy bernard and fionas careers bernard is using his position in berlin to investigate tessaa death which results in silas gaunt confessing to hiring thurkettle to fake fionas death but he denies knowing anything about using tessa and tells bernard to back off bernard has had enough and contacts the swede to organise to fly him his children and hopefully gloria out of the country to begin a new life the swede is drunk and erratic and tells bernard that on the night of tessas death he was hired to fly jay prettyman from berlin to london and was carrying a locked box that prettyman would need prettyman never showed up but his exwife did and took the box bernard tracks down the dying prettyman who confesses that he hired thurkettle but found him dead at the meeting place and drove back to west berlin and that his exwife is now demanding money for the return of the box prettyman says the operations was all a waste of time anyway because the ruse never fooled the kgb bernard finds thurkettles hastily buried body and a gun werner was asked to give prettyman at the meeting place werner steals the box from prettymans exwife and in retaliation she shoots and wounds werner at his grand house warming party the swede is murdered by the russians and gloria tells bernard that his plan to abduct his children was stupid and that they are best off where they are in boarding school which provides them with much needed stability bernard realises there is no future for him and gloria and that she is now seeing bret bret holds an inquiry in to tessas murder and announces silas was solely responsible and no longer has any connection to the department the department ordered dicky to bring tessa to berlin silas blackmailed prettyman into hiring thurkettle to kill tessa and then killing him the box was a bomb designed to blow up the swedes plane removing the last loose ends bernard suspected this but said nothing hoping to flush out who else was in on the plan but is forced to step in when he discovers bret has ordered franks assistant to break into the box bret tells bernard that both he and the department owe him and that he will do his best to try to get bernard franks job and a pension when frank retires bret tells bernard he is being stupid and that fiona really loves him and not her job bernard say he has asked fiona to join him in berlin and hopes that his children can go to school in berlin just like he did,0,2845,512
31147154,1001 best ways,,2011,[],the crowdsourced collection of best ways to address common life challenges such as saving money raising children relationship health creative ideas etc it was launched on february 1 2011,0,186,29
31151251,only time will tell,jeffrey archer,2011,[],the plot revolves around the main protagonist harry clifton spanning the time between 1920 and the beginning of the second world war the novel is set in bristol england from 1919 to 1940 and centers on harry clifton a young boy destined to follow in the footsteps of his father and uncle and work on the docks until a new world is opened up to him harry has the gift of song and when miss monday the choir mistress mr holcombe his elementary school teacher and old jack tar a wwi hero and loner is changed forever harrys mother maisie works as a waitress and scrimps and saves to send her son to school and give him a better life maisies sacrifices and the secret of harrys parentage are the main focus of only time will tell harry has grown up thinking arthur clifton is his father and that he died in the war but he begins to doubt that story when he does the math and realizes arthur couldnt possibly be his father if he died during the war maisie knows the truth about harrys parentage and a few people know the truth about arthur cliftons death but no one tells harry anything while harry is off at school befriending giles barrington the son of the man who owns the shipping company where harrys father and uncle work and who knows what happened to arthur clifton maisie deals with countless personal tragedies and must make some tough decisions to continue harrys schooling at the same time it looks as though england may go to war with germany and harry must consider what this means for his future,0,1506,278
31154887,the tigers wife,tea obreht,2011,[],the tigers wife is set in an unnamed balkan country in the present and half a century ago and features a young doctors relationship with her grandfather and the stories he tells her primarily about the deathless man who meets him several times in different places and never changes and a deafmute girl from his childhood village who befriends a tiger that has escaped from a zoo it was largely written while she was at cornell and excerpted in the new yorker in june 2009 asked to summarize it by a university journalist obreht replied its a family saga that takes place in a fictionalized province of the balkans its about a female narrator and her relationship to her grandfather whos a doctor its a saga about doctors and their relationships to death throughout all these wars in the balkans,0,794,140
31158318,the manxman,hall caine,1894,[],part i the novel concerns the love triangle between kate cregeen and the two good friends and cousins the illegitimate poorly educated but goodhearted peter quilliam and the welleducated and cultured philip christian kates father rejects petes request to marry his daughter due to his low prospects and so pete sets off to kimberly south africa in order to earn his fortune he leaves philip in charge of looking after kate in his absence part ii as kate matures into an adult woman and philip rises to become the foremost young lawyer in the island they begin to fall in love this is first openly spoken of between them when they hear rumours that pete has died in africa however the course of their love is still not open as philip has to choose between worldly success and the position as deemster or his love of the lower class kate feeling this push them apart kate is driven to an effort to hold on to the man whom life is tearing away from her by making a mistaken appeal to his love part iii pete returns to the island with a fortune fit to have his marriage proposal accepted by kates parents while kate is bedridden recovering from an illness brought about by philips breaking with her in order to stay true to his promise to pete remaining unaware of anything between philip and kate pete arranges for the wedding which kate goes through with in a confused daze part iv kate gives birth to a daughter which she realises is philips this fact along with the reason for kates displeasure at the marriage remains hidden to pete who proves himself to be a good and doting husband when kate informs philip of the paternity of the baby girl they arrange for her to live with him in secret she leaves petes house to go to philip on the evening when pete is at the head of the crowd honouring philip on his return to ramsey having been made deemster part v heartbroken at the disappearance of kate pete looks to keep her memory in honour by pretending that she has gone to liverpool to stay with a fictional uncle in order to maintain this lie against the gossip of the town pete multiplies his lies in beginning to fake a written correspondence between kate and himself as philip watches his friends pathetic pretence he feels the weight of his deceit which causes him to take to drink and to pull away from kate who has been secretly installed in his house this situation continues until kate leaves philip so that he is relieved of his wretched situation part vi with petes fortune used up his deception with the letters is found out and kate is universally thought of as a fallen woman by everyone but pete meanwhile the child falls sick the news of which reaches kate where she had fled in london she returns back to see the child where she again meets pete before throwing herself into the harbour attempting to end her shameful life however she is saved and immediately brought before the deemster philip to be tried philip realises who she is as he commits her to the prison in castletown and then faints whilst still in a swoon he is taken to petes house where pete hears philips feverish and unconscious confessions however instead of wreaking vengeance on philip and kate pete realises that he alone is the person in the way and therefore wipes himself out in order that the woman he loves may be happy so pete determines to leave the island again divorcing kate before he goes and leaving philip with the child and his best wishes philip then overcomes his final temptation to take up the position of governor and confesses everything publically and so unburdes himself the final scene sees him retrieving kate from prison in order to start life afresh,0,3665,662
31158647,foundation,,,[],this novel tells the story of mags an enslaved child working alongside other enslaved orphans in the bowels of a gemstone mine the mine owner cole peters treats the children with casual brutality an mags orphaned in his early childhood has known no other life all the way up until the mysterious white horse stampedes into his life this of course is dallen his companion who assists mags by bringing in another herald to free him and the children their freedom comes on the heels of the arrest of cole peters and mags is flung into the fray of haven as a heraldic trainee with no notion of life outside of abject slavery this of course left its scars and mags has both no idea of how to function in normal society and no notion of why he so often winds up on the wrong end of trouble his heavy accent and stupidity about such normal things leads to the kings own taking him under his wing as a spy protege however mags lives in perpetual fear of the bad old days this fear isnt unjustified for it seems all of the heralds are experiencing their own tumultuous changes as they slowly abandon the old system of apprenticeships which vanyel learned in for one of a collegiate style such as what herald talia and herald elspeth experienced in the time of arrows of the queen this switch is due to a sudden surge in the numbers of people chosen and the accompanying tremendous burdening of the heraldic bardic and healer collegium resources the crowding is so intense that mags is forced to take a room in the companions stable this on top of his painful social ineptness sets the stage for a confrontation between mags and his detractors mags who used to sleep in worse conditions does not mind being out in the stables and remains unaware of why so many others do however one herald accuses him of bringing all manner of illicit goods into the room because of his lodging and nearly attacks him before the compainions intervene because of magss upbringing he has few friends so he literally does not understand many things most people in the collegium find to be the utmost of importance however with dallens help he finds two true friends lena a bardic trainee and bear a healer trainee all while this is happening mags is trained by the kings own in the art of spying and is assigned to keep an eye on two dignitaries and their retinue of bodyguards and underlings who are visiting and causing trouble he is also visiting the guard archives in an attempt to find out how he ended up orphaned and enslaved in the first place there is a suspicion that mags parents may have been bandits themselves a prospect that leaves mags troubled and desperate to find the actual guard reports there he discovers that bear has been kidnapped by the supposed dignitaries and is being kept hostage with a mad man the dignitaries have been digging through the guard archives and there they attack bear who was doing the same thing for personal reasons mags ends up rescuing bear and dispatching the guards,0,2987,539
31159822,ghost in the machine,,,[],ghost in the machine picks up where skeleton creek left off with ryan and sarah trapped in the dredge they escape and return home after finding out about the crossbones a secret society that protects the dredge ryan learns that his father paul mccray is one of the last ones alive when sarah and ryan return home they attempt to find out as much as they can about the crossbones this includes spying on ryans dad interviews with henry pauls best friend and encounters with old joe bush the horrifying ghost of the dredge in the end ryan and sarah discover that the dredge is filled with millions of dollars worth of gold and that henry is really insane and has been disguising himself as old joe bush,0,700,128
31167059,pierrot lunaire,,,[],in a familiar dichotomy of the symbolists pierrot lunaire occupies a divided space a public realm over which the sun presides and a private realm dominated by the moon the waking sunlit world populated by pierrots commedia dellarte companions is marked by deformity degeneracy avarice and lust its crispins are ugly and its columbine arches her back apparently in expectation of sexual pleasure 1 theater the meretriciously multicolored harlequinshining like a solar spectrum 11 harlequinis an artificial serpent whose essential goal is falsehood and deceit 8 harlequinade an old servingwoman connives in his scheming by accepting a bribe to procure columbines favors 11 harlequin these puppets live under a sky swarming with sinister black butterflies that seek blood to drink having extinguished the suns glory with their wings 19 black butterflies the sun itself is nearing the end of that glory at its setting it seems like a roman reveler full of disgust who slits his wrists and empties his blood into filthy sewers 20 sunset it is a great sun of despair 33 the storks pierrot is of the dreaming moonlit world his is an enchanted interior space in which sequestered violins are caressed by moonbeams thereby setting their souls full of silence and harmony thrumming 32 lunar violin he lives there as an aloof isolato encountering in a sparkling polar icicle a pierrot in disguise 9 polar pierrot and seeking all along the lethe not columbine the fickle woman but her ethereal floral namesakespale flowers of moonbeamslike roses of light 10 to columbine the moon is aptly a pale washerwoman 5 moon over the washhouse whose ablutions minister chiefly to the mind for pierrot has lost the happy enchantments of the past the moribund pantomimic world seems absurd and sweet like a lie 37 pantomime and the soul of its old comedies to which he sometimes mentally propels himself with an imaginary oar of moonlight 36 pierrots departure is like a soft crystal sigh bemoaning its own extinction 34 nostalgia now at the end of the century pierrot resides in a sad mental desert 34 nostalgia he is bored and splenetic his strange mad gaietyhas flown away like a white bird 15 spleen too often the moon seems like a nocturnal consumptive tossing about on the black pillow of the skies deceiving the carefree lover passing by into mistaking for graceful raysits white and melancholy blood 21 sick moon when he cannot find relief in her customary magicin the strange absinthe of her beams this wine that we drink with our eyes 16 moondrunkhe takes pleasure in tormenting his enemies he makes music by drawing a bow across cassanders potbelly 6 pierrots serenade he bores a hole in his skull as a bowl for his pipe 45 cruel pierrot cassander is a target because he is an academician 37 pantomime a dryasdust guardian of the law madness seems to be lurking at pierrots elbow as when he makes up his face with moonlight 3 pierrotdandy then spends an evening trying to brush a spot of it from his black jacket 38 moonbrusher at his most despairing he is visited by thoughts of his last mistressthe gallows 17 the song of the gallows at the end of whose rope he dangles in his white moon robe 18 suicide that the moon indeed seems to connive in his extinction is suggested by its sometime appearance as a white saberon a somber cushion of watered silk that threatens to come whistling down on pierrots neck 24 decapitation his consolation is that the art in which he resides will have eternal life beautiful verses are great crosseson which red poets bleed 30 the crosses the old succor of religion is replaced by that of poetry but at a costand with a difference what is summoned to the altar of these verses is not the gentle mary but the madonna of hysteria who holds out to the incredulous universeher son with his limbs already greenhis flesh sagging and decayed 28 evocation to the assembled faithful pierrot offers his heart like a red and horrible hostfor the cruel eucharist 29 red mass the new lamb of god is a consumptive his word a confession of both selfsacrifice and impotence,0,4079,705
31172045,unlikely brothers,john prendergast,2011,[],john prendergast at twenty years old decided to become a big brother to michael mattocks a sevenyearold living in a crimeridden neighborhood in washington dc the book coauthored by both describes their different perspectives on their continuing relationship shared over a period of more than 27 years,0,300,47
31172333,dweller,,,[],when toby floren was eight years old he discovered a monster living in the woods behind his house a ghastly frightening creature with claws fangs and a taste for human flesh as he ran out of the forest screaming toby felt that hed been lucky to escape with his life years later toby finds comfort with the creature its his own special secretsomething that nobody else in the world knows about somebody to talk to somebody to confide in sure toby has concerns about his own sanity but really what boy wouldnt want to be best friends with a monster in the woods especially if hes being tormented by bullies the creature who he names owen may be the answer to his problems from jeff strand the author of pressure comes the story of a macabre decadeslong friendship a relationship that will last their entire lives through times of happiness tragedy love loss madness and complete darkness dweller the lifetime story of a boy and his monster,0,937,167
31180983,magic seeds,vs naipaul,,[],magic seeds is a sequel to naipauls 2001 novel half a life magic seeds takes over where half a life left off  with willie somerset chandran a transplanted indian living with his sister sarojini in berlin he was forced to come to germany after a revolution in an unnamed african country presumably mozambique forced him into exile he had spent 18 years in africa and is ill at ease in the urban european setting his sister arranges for him to return to india and become involved with communist guerrillas over there he accepts this mission but without any real sense of commitment to the rebels cause he is quickly disillusioned with the guerrillas  their personal shortcomings and the illadvised tactics of the movement  but remains involved with them partly out of inertia and partly out of fear that his former comrades might kill him eventually he gets captured and imprisoned and finds life in prison preferable to a life on the run he gets released from the prison when his english friend roger arranges for an old collection of his short stories to be republished which causes some embarrassment to the indian government willie moves to london and there he finds himself in an uppermiddle class social set and he slowly drifts into the life in the suburbs with all its ironies and quiet sense of claustrophobia,0,1316,227
31184460,the need for roots,simone weil,,[],the book is divided into three parts part 1 is subdivided into fourteen sections each dealing with specific human needs referred to as needs of the soul part 2 is subdivided into three sections dealing with the concept of uprootedness in relation to urban life rural life and nationhood part 3 is undivided and discusses the possibilities for inspiring a nation only a small part of the book discusses the specific solutions that were of unique applicability to france in the 1940s while most of the work discusses the general case and is of broad and lasting relevance part 1 begins with a discussion of obligations and rights weil asserts that obligations are more fundamental than rights as a right is only meaningful insofar as others fulfil their obligation to respect it a man alone in the universe she says would have obligations but no rights rights are therefore subordinate and relative to obligations weil says that those directing the french revolution were mistaken in basing their ideas for a new society on the notion of rights rather than obligations suggesting that a system based on obligations would have been better weil claims that while rights are subject to varying conditions obligations are eternal situated above this world and independent of conditions applying to all human beings the nature of the performance of obligations however may vary depending on circumstances the most fundamental obligation to other human beings involves respecting the essential needs of others  the needs of the soul weil backs up her ideas on the needs of the soul by mentioning that christian ancient egyptian and other traditions have held similar views throughout history particularly on the obligation to provide others with food this weil says should serve as a model for other needs of the soul weil also makes a distinction between physical needs such as food heating and medical attention and nonphysical needs that are concerned with the moral side of life both kinds are vital and the deprivation of these needs causes one to fall into a state more or less resembling death weil goes into some detail on collectives she says that obligations are not binding to collectives but to the individuals of which the collective is composed collectives should be respected not for their own sake but because they are food for mankind collectives that are not food for mankind  harmful or useless collectives  should be removed the remainder of part 1 is divided into sections discussing the essential needs of the soul which weil says correspond to basic bodily needs like the requirements for food warmth and medicine she says such needs can mostly be grouped into antithetical pairs such as the needs for rest and activity or for warmth and coolness and that they are best satisfied when a balance is struck allowing both needs to be met in turn in communities where all essential needs are satisfied there will be a flowering of fraternity joy beauty and happiness order is introduced as a preeminent need weil defines order as an arrangement of society which minimises the situations one encounters where a choice has to be made between incompatible obligations liberty is described as the ability to make meaningful choices it is recognized that societies must inevitably have rules for the common good which restrict freedom to a certain degree weil argues that these rules do not truly diminish ones liberty if they meet certain conditions if their purpose is easily grasped and there arent too many then mature individuals of good will should not find the rules oppressive this is illustrated by describing the habit of not eating disgusting or dangerous things as not being an infringement of liberty the only people who would feel restricted by such rules are characterized as childlike obedience is defined as an essential need of the soul as long as its the sort of obedience that arises from freely given consent to obey a given set of rules or the commands of a leader obedience motivated by a fear of penalties or a desire for reward is mere servility and of no value the author writes that its important that the social structure has a common goal the essence of which can be grasped by all so people can appreciate the purpose of the rules and orders weil says that everyone has a need to feel useful and even essential to others they should ideally make at least some decisions and have opportunity to show initiative as well as carrying out work she says the unemployed person is starved of this need weil advises that for people of a fairly strong character this need extends to a requirement to take a leadership role for at least part of their lives and that a flourishing community life will provide sufficient opportunities for all to have their turn commanding others equality is an essential need when defined as a recognition that everyone is entitled to an equal amount of respect as a human being regardless of any differences weil advises that an ideal society ought to involve a balance of equality and inequality while there should be social mobility both up and down if children have a truly equal chance for selfadvancement based purely on their own abilities everyone who ends up in a low grade job will be seen as being there due to their own shortcomings weil says an ideal social organisation would involve holding those who enjoy power and privilege to a higher standard of conduct than those who dont in particular a crime from an employer and against employees should be punished much more severely than a crime from an employee against his or her employer weil writes of the importance of a system of hierarchy in which one feels devotion towards superiors not as individuals but as symbols hierarchism represents the order of the heavenly realm and it helps one to fit into their moral place honour is the need for a special sort of respect over and above the respect automatically due to every human being an individuals honour relates to how well their conduct measures up to certain criteria which vary according to the social milieu inhabited by the individual the need for honour is best satisfied when people are able to participate in a shared noble tradition for a profession to satisfy this need it should have an association able to keep alive the memory of all the store of nobility heroism probity generosity and genius spent in the exercise of that profession two sorts of necessary punishment are discussed disciplinary punishments help to reinforce an individuals good conscience by providing external support in the battle against falling into vice the second and most essential sort of punishment is the punitive weil considers that in a sense the committal of a crime puts the individual outside of the chain of obligations that form the good society and that punishment is essential to reintegrate the individual into lawful society weil says its essential for people to be free to express any opinion or idea however she advises that very harmful views should not be expressed in the part of the media that is responsible for shaping public opinion security is described as freedom from fear and terror except under brief and exceptional circumstances she says that permanent fear causes a semiparalysis of the soul weil argues that risk in the right amount can be enough to protect one from a detrimental type of boredom and teach one how to appropriately deal with fear but not be so much that one is overcome with fear weil writes that the soul suffers feelings of isolation if deprived of objects to call its own which can serve as extensions of the body she advises that where possible people should be able to own their own homes and the tools of their trade the need for collective property is satisfied when people from the richest to the poorest feel a shared sense of ownership as well as enjoyment of public buildings land and events weil asserts the need for truth is the most sacred of all needs it is compromised when people dont have access to reliable and accurate sources of information because working people often lack the time to verify what they read in books and the mass media writers who introduce avoidable errors should be held accountable propaganda should be banned and people who deliberately lie in the media should be liable to severe penalties,0,8348,1424
31196347,the belton estate,anthony trollope,,[],clara amedroz is the only surviving child of the elderly squire of belton castle in somersetshire at twentyfive she is old for an unmarried woman her fathers income and savings have been dissipated to pay for the extravagances of her brother who subsequently committed suicide since her father has no living sons his estate which is entailed will pass upon his death to a distant cousin will belton despite her poor prospects she has two eligible suitors within four days of making her acquaintance will belton proposes marriage to her belton is warmhearted kind and generous and these qualities make a strong impression on clara however she believes herself in love with captain frederic aylmer although he has given no clear signs of feeling that way toward her aylmer is impeccable in his manners smooth urbane wellread and a member of parliament compared to him belton is awkward and unpolished clara rejects beltons offer urging him to regard her as a sister not long thereafter aylmer proposes to her and she eagerly accepts however her happiness is shortlived her new fiance proves shallow and cold more concerned with his own comfort than with her happiness moreover he expects her to subject herself to his domineering mother mr amedroz dies and although belton offers to allow clara to remain at belton castle she goes to live with the aylmer family in yorkshire lady aylmer who wants her son to marry money or a title exerts herself to make clara miserable there and captain aylmer offers no support to his betrothed for clara the final straw comes when lady aylmer demands that she sever her ties with a friend mrs askerton lady aylmer has learned left an abusive drunken husband in india and lived with colonel askerton for several years before the death of her husband freed her to marry him clara is duly appalled by her friends past immorality but cannot bring herself to cast off someone who has come to depend on her friendship pressed relentlessly on the subject by lady aylmer she declares an end to her engagement and returns to somersetshire where she accepts the hospitality of the askertons will belton has never ceased to show his love for clara and she realizes that he is worthy of her love however she believes that it would be wrong to transfer her affection from one man to another only after mrs askerton and wills sister mary belton persuade her that it would be unjust to withhold her affection from will can she bring herself to put aside her scruples and accept him marital bliss ensues,0,2521,436
31202176,charlie wilcox,,,[],the book opens in newfoundland in 1915 charlie wilcoxs parents want him to go to college rather than become a seal hunter like his father they believe that his club foot makes him unfit for an active life to prove his courage and ability fourteenyearold charlie decides to stow away on a sealing vessel however he finds himself instead on a troop ship bound for the war in europe rather than return he chooses to become a stretcher bearer at the front where he witnesses the horrors of trench warfare and the battle of the somme,0,528,96
31204436,the pregnant king,,,[],the chronology of events as recorded in the mahabharata has been manipulated and the story of yuvanashva replete with characters churned out of the authors imagination has been woven in the protagonist king yuvanashva is the well liked ruler of vallabhi an obedient sona devoted husband who aspires to be just towards all and uphold dharma in his kingdom from the onset of the story the epic battle of kurukshetra is imminent but the kings mother shilavati refuses to give her consent since hes yet to sire an heir despite having three wives and several years of futile rituals the king has reached a point of desperation so he seeks the help of the two eccentric sages yaja and upayaja who after an elaborate ritual create a potion meant for his barren queens but he accidentally drinks it and ends up pregnant himself the incident is hidden from everyone including the child except the wives shilavati and asanga the healer after given birth to son mandhata he successfully impregnates his second wife pulomi the king who has lived his whole life by the code of dharma now finds himself in a dilemma i am not sure that i am a mani have created life outside me as men do but i have also created life inside me as women do what does that make me will a body such as mine fetter or free me the irony of the whole story is that the king who is supposed to be the epitome of manhood and upholder of dharma longs till his last breath to be called mother just once by mandhata the novel also delves into the stories of other characters like shilavati the ambitious and sharp princess who cannot be king because shes a woman widowed at a young age she becomes the regent but this disturbs the brahmin elders because they were not used to a leader who nursed a child while discussing matters of dharma its notable that the unconventionality of shilavatis own life doesnt make her any more tolerant of her sons situation later on which underlines the point that nonconformityantitradition can take many forms and these arent always kindred spirits it also tells the story of somvat and sumedha two childhood friends who decide to get married despite being men sthunakarna a yaksha who forsakes his manhood to make shikhandi a husband and then reclaims it to make somvat a wife arjuna the great warrior with many wives forced to masquerade as a eunuch after being castrated by a nymph adinatha the teacher of teachers worshipped as a hermit by yaja and an enchantress by upayaja its also the story of the patron god of vallabhi ileshwar mahadev who becomes god on full moon days and goddess on new moon nights throughout the book the author highlights the paradoxes and ambiguities of life he also uses the shift in chronology to use episodes in the epic of mahabharata as parallels or counterpoints for the yuvanashva story the characters in this book make chatty references to the lives of their more famous contemporaries in hastinapur as mentioned in the mahabhharata the question of whether the impotent pandu and the blind dhritrashtra were fit to become king is set against similar dilemmas involving characters in vallabhi theres some healthy irreverence on view when a messenger arrives with the momentous news that the war is over no one in the kingdom is particularly interested being more concerned about internal matters when the hero arjuna makes what amounts to a guest appearance and is asked about a story bhishma narrated to the pandavas before he died his reply is a curt im sorry but i remember no such story he said so many things  a neat dismissal of the ponderous shanti parva bhishmas long deathbed discourse about a kings duties the story largely seems obsessed with marriage and child birth there are multiple references to bulls fields soil and seeds as euphemisms for sex and conception and to illuminate the vexing question of ownership that arises when a woman is made pregnant by someone other than her husband and then there are those troublesome dead ancestors the pitrs waiting for the arrival of a child so they can be reborn in the land of the living taking the form of crows they perch outside bedchambers waiting for quick results flapping their wings impatiently when foreplay goes on for too long does it not bother you that your sons seed is weak one of them indelicately asks shilavati the pregnant king isnt a consistently satisfying work  it keeps the reader interested for the larger part but at places its punctuated with staccato sentences thats what they were vehicles of an idea two ideas no one idea two expressions two halves of the same idea mutually interdependent that can annoy the occasional forced attempt at informality and some philosophical mumbojumbo towards the end within you is your soul adinatha as shiva silent observant still around you is matter adinatha as shakti everchanging enchanting enlightening enriching empowering also readers whose engagement with ancient texts runs along orthodox lines might not be too interested in a modern myth about the amorphous nature of the world and its laws but in a sense this book is meant for just such readers as the author hopes to make us realise that in the rush to deem situations black or white the vast expanse of grey needs to be acknowledged and dealt with as well the imperfection of the human condition and our stubborn refusal to make room for all those in between is a cautionary tale for our own times the result is a sporadically successful book that tells an engrossing subversive story but meanders a little too much,0,5533,964
31227024,more money than god,,,[],in each chapter mallaby takes a narrative focus on one individual or company that played an important role in the history of hedge funds mallaby then weaves in other people ideas or companies related to the star of the chapter the following are some of the major people institutions and concepts on a per chapter basis the first in each list is the central character of that chapter ch 1 big daddy a w jones hedge fund ch 2 the block trader michael steinhardt steinhardt fine berkowitz  co block trade monetary policy ch 3 paul samuelsons secret commodities corporation paul samuelson bruce kovner caxton corporation trend trading automated trading system ch 4 the alchemist george soros quantum fund reflexivity jim rogers ch 5 top cat julian robertson tiger management ch 6 rockandroll cowboy paul tudor jones ii ch 7 white wednesday black wednesday stanley druckenmiller  george sorros ch 8 hurricane greenspan shadow banking system bond market crisis of 1994 stanley druckenmiller  george sorros ch 9 soros vs soros 1997 asian financial crisis 1998 russian financial crisis stanley druckenmiller  george sorros ch 10 the enemy is us longterm capital management john meriwether ch 11 the dotcom double dotcom bubble tiger management  quantum fund ch 12 the yale men david swensen tom steyer eventdriven investing ch 13 the code breakers renaissance technologies james simons david e shaw ch 14 premonitions of a crisis amaranth advisors brian hunter ch 15 riding the storm john paulson subprime mortgage crisis ch 16 how could they do this financial crisis 2007present,0,1571,255
31243767,the travelers gift,,2002,[],fortysixyearold david ponder feels like a total failure once a highflying executive in a fortune 500 company he now works a parttime minimum wage job and struggles to support his family then an even greater crisis hits his daughter becomes ill and he cant afford to get her the medical help she needs when his car skids on an icy road he wonders if he even cares to survive the crash but a unique experience awaits david ponder he finds himself traveling back in time meeting leaders and heroes at crucial moments in their livesfrom abraham lincoln to anne frank by the time his journey is over he has received seven secrets for successand a second chance the travelers gift offers a modern day parable of one mans choicesand the attitudes that make the difference between failure and success,0,792,139
